,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
6480,6609,20200417,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
213513,248500,20200918,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
223579,260078,20200925,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
233712,271001,20201002,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
244544,283328,20201009,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
254718,295154,20201016,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
266158,308304,20201023,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
275242,318951,20201030,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
286431,331720,20201106,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
294872,341771,20201113,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
304000,352435,20201120,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
314296,364030,20201127,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
324490,375452,20201204,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
334008,386189,20201211,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
341856,395225,20201218,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
349542,404490,20201225,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
356918,413561,20210101,joeyco.com,https://www.joeyco.com/,text/html,text/html,cy,JoeyCo,0.0,0.0,Neutral,Objective
