,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
6455,6583,20200417,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
13151,13658,20200424,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
16734,18140,20200504,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
19707,21904,20200515,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
49863,61437,20200529,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
74326,90556,20200612,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
112253,132169,20200710,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
140257,164068,20200731,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
149664,175095,20200807,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
158925,186051,20200814,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
169971,198822,20200821,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
213597,248584,20200918,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
223549,260048,20200925,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
233652,270941,20201002,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
244487,283271,20201009,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
254663,295098,20201016,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
266184,308330,20201023,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
275224,318933,20201030,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
286454,331743,20201106,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
294886,341785,20201113,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
304034,352472,20201120,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
314326,364061,20201127,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
324459,375421,20201204,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
333968,386149,20201211,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
341782,395150,20201218,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
349529,404477,20201225,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
356935,413578,20210101,icloud.com,https://www.icloud.com/,text/html,text/html,br,iCloud,0.0,0.0,Neutral,Objective
