,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
268197,310490,20201023,eventbrite.ch,https://www.eventbrite.ch/,text/html,text/html,de,Eventbrite – Entdecken Sie tolle Events oder erstellen Sie eigene Events und verkaufen Sie Tickets dafür  Hauptnavigation überspringen Eventbrite Organisieren Hilfe Event erstellen Anmelden Eventbrite Menü Anmelden CancelSeiteninhalt We're here to helpSee our latest COVID-19 resources to stay safe and manage your events - for attendees and creators. Beliebt in autocomplete All Today This weekend Halloween Black History Month Free Music Food & Drink Charity & Causes Seitennavigation Eventbrite verwenden Funktionen Preise Eventbrite App Eventbrite Veranstalter App Eventbrite Spectrum Inhaltliche Leitlinien Sitemap Coronavirus (COVID-19) Informationen für Veranstalter Events planen Online Event Registrierung Tickets verkaufen Spenden sammeln mit Charity-Event Virtuelle Events organisieren Nach Events suchen Events in Zürich Events in Geneva Events in Basel Events in Lausanne Events in Bern Events in Winterthur Events in Lucerne Events in St. Gallen Events in Lugano Events in Biel/Bienne Mit uns verbinden Kundenservice Twitter Facebook LinkedIn Instagram © 2020 Eventbrite So geht's Preise Kundenservice Über uns Blog Hilfe Karriere Presse Investoren Sicherheit Entwickler Nutzungsbedingungen Öffentlichkeitseinstellungen Cookies Gebietsschema Schweiz ArgentinaAustraliaBelgiëBelgiqueBrasilCanada (EN)Canada (FR)ChileColombiaDenmarkDeutschlandEspañaFinlandFranceHong KongIrelandItaliaMéxicoNederlandNew ZealandÖsterreichPerúPortugalSchweizSingaporeSuisseSverigeUnited KingdomUnited States,0.30833333333333335,0.6583333333333333,Positive,Subjective
268203,310496,20201023,eventbrite.ch,https://www.eventbrite.ch/fr_CH/,text/html,text/html,fr,Eventbrite : découvrez de super événements ou créez les vôtres et vendez des billets,0.3333333333333333,0.6666666666666666,Positive,Subjective
278436,322357,20201030,eventbrite.ch,https://www.eventbrite.ch/,text/html,text/html,de,Eventbrite – Entdecken Sie tolle Events oder erstellen Sie eigene Events und verkaufen Sie Tickets dafür  Hauptnavigation überspringen Eventbrite autocomplete Organisieren Hilfe Event erstellen Anmelden Eventbrite Such-Button Menü Anmelden autocompleteCancelSeiteninhalt We're here to helpSee our latest COVID-19 resources to stay safe and manage your events - for attendees and creators. Beliebt in autocomplete All Today This weekend Halloween Free Music Food & Drink Charity & Causes Seitennavigation Eventbrite verwenden Funktionen Preise Eventbrite App Eventbrite Veranstalter App Eventbrite Spectrum Inhaltliche Leitlinien Sitemap Coronavirus (COVID-19) Informationen für Veranstalter Events planen Online Event Registrierung Tickets verkaufen Spenden sammeln mit Charity-Event Virtuelle Events organisieren Nach Events suchen Events in Zürich Events in Geneva Events in Basel Events in Lausanne Events in Bern Events in Winterthur Events in Lucerne Events in St. Gallen Events in Lugano Events in Biel/Bienne Mit uns verbinden Kundenservice Twitter Facebook LinkedIn Instagram © 2020 Eventbrite So geht's Preise Kundenservice Über uns Blog Hilfe Karriere Presse Investoren Sicherheit Entwickler Nutzungsbedingungen Öffentlichkeitseinstellungen Cookies Gebietsschema Schweiz ArgentinaAustraliaBelgiëBelgiqueBrasilCanada (EN)Canada (FR)ChileColombiaDenmarkDeutschlandEspañaFinlandFranceHong KongIrelandItaliaMéxicoNederlandNew ZealandÖsterreichPerúPortugalSchweizSingaporeSuisseSverigeUnited KingdomUnited States,0.4666666666666666,0.7333333333333334,Positive,Subjective
278441,322364,20201030,eventbrite.ch,https://www.eventbrite.ch/fr_CH/,text/html,text/html,fr,Eventbrite : découvrez de super événements ou créez les vôtres et vendez des billets,0.3333333333333333,0.6666666666666666,Positive,Subjective
287767,333254,20201106,eventbrite.ch,https://www.eventbrite.ch/,text/html,text/html,de,"Eventbrite – Entdecken Sie tolle Events oder erstellen Sie eigene Events und verkaufen Sie Tickets dafür  Hauptnavigation überspringen Eventbrite autocomplete Organisieren Hilfe Event erstellen Anmelden Eventbrite Such-Button Menü Anmelden autocompleteCancelSeiteninhalt Wir sind hier, um Ihnen zu helfen!COVID-19: Hier finden Sie unsere neuesten Ressourcen zur Sicherheit und Verwaltung Ihre Events - für Teilnehmer und Organisatoren. Beliebt in autocomplete All Today This weekend Veteran's Day Diwali Thanksgiving Free Music Food & Drink Charity & Causes Seitennavigation Eventbrite verwenden Funktionen Preise Eventbrite App Eventbrite Veranstalter App Eventbrite Spectrum Inhaltliche Leitlinien Sitemap Coronavirus (COVID-19) Informationen für Veranstalter Events planen Online Event Registrierung Tickets verkaufen Spenden sammeln mit Charity-Event Virtuelle Events organisieren Nach Events suchen Events in Zürich Events in Geneva Events in Basel Events in Lausanne Events in Bern Events in Winterthur Events in Lucerne Events in St. Gallen Events in Lugano Events in Biel/Bienne Mit uns verbinden Kundenservice Twitter Facebook LinkedIn Instagram © 2020 Eventbrite So geht's Preise Kundenservice Über uns Blog Hilfe Karriere Presse Investoren Sicherheit Entwickler Nutzungsbedingungen Öffentlichkeitseinstellungen Cookies Gebietsschema Schweiz ArgentinaAustraliaBelgiëBelgiqueBrasilCanada (EN)Canada (FR)ChileColombiaDenmarkDeutschlandEspañaFinlandFranceHong KongIrelandItaliaMéxicoNederlandNew ZealandÖsterreichPerúPortugalSchweizSingaporeSuisseSverigeUnited KingdomUnited States",0.2,0.4,Positive,Objective
287768,333255,20201106,eventbrite.ch,https://www.eventbrite.ch/fr_CH/,text/html,text/html,fr,Eventbrite : découvrez de super événements ou créez les vôtres et vendez des billets,0.3333333333333333,0.6666666666666666,Positive,Subjective
297870,344966,20201113,eventbrite.ch,https://www.eventbrite.ch/,text/html,text/html,de,"Eventbrite – Entdecken Sie tolle Events oder erstellen Sie eigene Events und verkaufen Sie Tickets dafür  Hauptnavigation überspringen Eventbrite autocomplete Organisieren Hilfe Event erstellen Anmelden Eventbrite Such-Button Menü Anmelden autocompleteCancelSeiteninhalt Wir sind hier, um Ihnen zu helfen!COVID-19: Hier finden Sie unsere neuesten Ressourcen zur Sicherheit und Verwaltung Ihre Events - für Teilnehmer und Organisatoren. Beliebt in autocomplete All Today This weekend Diwali Thanksgiving Free Music Food & Drink Charity & Causes Seitennavigation Eventbrite verwenden Funktionen Preise Eventbrite App Eventbrite Veranstalter App Eventbrite Spectrum Inhaltliche Leitlinien Sitemap Coronavirus (COVID-19) Informationen für Veranstalter Events planen Online Event Registrierung Tickets verkaufen Spenden sammeln mit Charity-Event Virtuelle Events organisieren Nach Events suchen Events in Zürich Events in Geneva Events in Basel Events in Lausanne Events in Bern Events in Winterthur Events in Lucerne Events in St. Gallen Events in Lugano Events in Biel/Bienne Mit uns verbinden Kundenservice Twitter Facebook LinkedIn Instagram © 2020 Eventbrite So geht's Preise Kundenservice Über uns Blog Hilfe Karriere Presse Investoren Sicherheit Entwickler Nutzungsbedingungen Öffentlichkeitseinstellungen Cookies Gebietsschema Schweiz ArgentinaAustraliaBelgiëBelgiqueBrasilCanada (EN)Canada (FR)ChileColombiaDenmarkDeutschlandEspañaFinlandFranceHong KongIrelandItaliaMéxicoNederlandNew ZealandÖsterreichPerúPortugalSchweizSingaporeSuisseSverigeUnited KingdomUnited States",0.4,0.8,Positive,Subjective
297875,344972,20201113,eventbrite.ch,https://www.eventbrite.ch/fr_CH/,text/html,text/html,fr,Eventbrite : découvrez de super événements ou créez les vôtres et vendez des billets,0.3333333333333333,0.6666666666666666,Positive,Subjective
306938,355580,20201120,eventbrite.ch,https://www.eventbrite.ch/,text/html,text/html,de,"Eventbrite – Entdecken Sie tolle Events oder erstellen Sie eigene Events und verkaufen Sie Tickets dafür  Hauptnavigation überspringen Eventbrite autocomplete Organisieren Hilfe Event erstellen Anmelden Eventbrite Such-Button Menü Anmelden autocompleteCancelSeiteninhalt Wir sind hier, um Ihnen zu helfen!COVID-19: Hier finden Sie unsere neuesten Ressourcen zur Sicherheit und Verwaltung Ihre Events - für Teilnehmer und Organisatoren. Beliebt in autocomplete All Today This weekend Free Music Food & Drink Charity & Causes Seitennavigation Eventbrite verwenden Funktionen Preise Eventbrite App Eventbrite Veranstalter App Eventbrite Spectrum Inhaltliche Leitlinien Sitemap Coronavirus (COVID-19) Informationen für Veranstalter Events planen Online Event Registrierung Tickets verkaufen Spenden sammeln mit Charity-Event Virtuelle Events organisieren Nach Events suchen Events in Zürich Events in Geneva Events in Basel Events in Lausanne Events in Bern Events in Winterthur Events in Lucerne Events in St. Gallen Events in Lugano Events in Biel/Bienne Mit uns verbinden Kundenservice Twitter Facebook LinkedIn Instagram © 2020 Eventbrite So geht's Preise Kundenservice Über uns Blog Hilfe Karriere Presse Investoren Sicherheit Entwickler Nutzungsbedingungen Öffentlichkeitseinstellungen Cookies Gebietsschema Schweiz ArgentinaAustraliaBelgiëBelgiqueBrasilCanada (EN)Canada (FR)ChileColombiaDenmarkDeutschlandEspañaFinlandFranceHong KongIrelandItaliaMéxicoNederlandNew ZealandÖsterreichPerúPortugalSchweizSingaporeSuisseSverigeUnited KingdomUnited States",0.4,0.8,Positive,Subjective
306945,355588,20201120,eventbrite.ch,https://www.eventbrite.ch/fr_CH/,text/html,text/html,fr,Eventbrite : découvrez de super événements ou créez les vôtres et vendez des billets,0.3333333333333333,0.6666666666666666,Positive,Subjective
