,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
15,16,20200408,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
47,57,20200408,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
2438,2484,20200417,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
2441,2487,20200417,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
9513,9805,20200424,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
9534,9837,20200424,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
14250,15398,20200504,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
14283,15440,20200504,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
18370,20404,20200515,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
18377,20415,20200515,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
37891,48839,20200522,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
37932,48884,20200522,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
41349,52336,20200529,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
41367,52360,20200529,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
53965,67096,20200529,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
54016,67157,20200529,experiencebu.brocku.ca,https://experiencebu.brocku.ca/,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
59691,74448,20200605,experiencebu.brocku.ca,https://experiencebu.brocku.ca/events,text/html,text/html,en,- ExperienceBU This application requires JavaScript to be enabled.,0.0,0.0,Neutral,Objective
