,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
6460,6588,20200417,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail ☹ Sorry, your browser does not support the technologies needed to use our web interface. Please make sure you have the latest version, and that JavaScript is enabled. Learn more about our browser requirements.",0.25,0.8222222222222222,Positive,Subjective
12924,13429,20200424,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail ☹ Sorry, your browser does not support the technologies needed to use our web interface. Please make sure you have the latest version, and that JavaScript is enabled. Learn more about our browser requirements.",0.25,0.8222222222222222,Positive,Subjective
16644,18035,20200504,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail ☹ Sorry, your browser does not support the technologies needed to use our web interface. Please make sure you have the latest version, and that JavaScript is enabled. Learn more about our browser requirements.",0.25,0.8222222222222222,Positive,Subjective
19709,21906,20200515,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Please check your internet connection, ensure you have the latest version of your browser and that you have JavaScript enabled, and try again. This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support. Reload Fastmail",-0.05846560846560848,0.4576719576719576,Negative,Objective
48761,60287,20200522,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
49930,61518,20200529,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
65228,80260,20200605,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
74214,90435,20200612,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
84818,101691,20200619,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
93356,111489,20200626,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
102598,121956,20200703,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
112292,132219,20200710,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
121478,142668,20200717,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
130736,153106,20200724,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
140214,164022,20200731,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
149640,175069,20200807,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
169979,198832,20200821,fastmail.com,https://www.fastmail.com/login/?domain=fastmail.fm,text/html,text/html,en,"Fastmail 🤕 Hmm, something’s not right. We couldn’t load Fastmail for you. This could be due to a slow or unresponsive internet connection, an older web browser, or a web browser with JavaScript disabled. Troubleshooting: Check your internet connection Make sure your browser is up to date and JavaScript is enabled Reload Fastmail This could be due to a slow or unresponsive internet connection. Please check your internet connection and try again. For further assistance, please contact support.",-0.05846560846560848,0.45643738977072307,Negative,Objective
