,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
8836,9072,20200417,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
14168,14964,20200424,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
19757,21956,20200515,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
189611,221453,20200904,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
266348,308495,20201023,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
372588,432361,20210115,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
442021,512168,20210312,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
459853,532423,20210326,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
467471,541714,20210402,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
555649,646334,20210611,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
564714,657092,20210618,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
568907,662970,20210625,v2.wp-api.org,http://v2.wp-api.org/,text/html,text/html,en,Redirecting… Redirecting… Click here if you are not redirected.,0.0,0.0,Neutral,Objective
