,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
8585,8773,20200417,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
8809,9044,20200417,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
13620,14289,20200424,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
13849,14576,20200424,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
17695,19221,20200504,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest Pulling up ideas just for you Oh no! Pinterest doesn't work unless you turn on JavaScript.,0.0,0.06666666666666667,Neutral,Objective
17889,19472,20200504,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest Getting more ideas ready for you Oh no! Pinterest doesn't work unless you turn on JavaScript.,0.25,0.35555555555555557,Positive,Objective
20349,22698,20200515,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
20553,22956,20200515,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
52637,64540,20200522,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
52838,64802,20200529,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
53055,65080,20200522,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
53325,65379,20200529,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
59182,73220,20200529,in.pinterest.com,https://in.pinterest.com/nfpl/,text/html,text/html,en,Niagara Falls Public Library (Ontario) (nfpl) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
59379,73496,20200529,in.pinterest.com,https://in.pinterest.com/pelhamlibrary/,text/html,text/html,en,Pelham Public Library (pelhamlibrary) on Pinterest,0.0,0.06666666666666667,Neutral,Objective
