,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
8816,9051,20200417,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login       Username Password Keep me signed in Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
13636,14306,20200424,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login       Username Password Keep me signed in Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
17899,19482,20200504,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login       Username Password Keep me signed in Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
20561,22964,20200515,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login       Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
52850,64814,20200529,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
53070,65095,20200522,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login       Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
59198,73237,20200529,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
86853,103977,20200619,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
96542,114979,20200626,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
105525,125201,20200703,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
134069,157516,20200724,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
143676,168575,20200731,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
152515,178304,20200807,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
162232,190518,20200814,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
173384,203335,20200821,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
183119,213981,20200828,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
194043,226219,20200904,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
205881,240294,20200911,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
214854,249991,20200918,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
237339,275566,20201002,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
247767,287652,20201009,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
257675,298352,20201016,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
267853,310119,20201023,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
278079,321972,20201030,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
287987,334307,20201106,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
307163,356645,20201120,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
317067,366931,20201127,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
326608,377677,20201204,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
336016,389172,20201211,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in,0.0,0.0,Neutral,Objective
343404,396941,20201218,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
358533,415284,20210101,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
366016,424455,20210108,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
373942,433908,20210115,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
381607,443160,20210122,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
390638,454659,20210129,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
399105,464769,20210205,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
407113,473496,20210212,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
417243,485158,20210219,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
444104,514436,20210312,go.kochava.com,https://go.kochava.com/session,text/html,text/html,en,Kochava Login           Username Password Keep me signed in Forgot Password Don't have an account yet? Create an Account,0.0,0.0,Neutral,Objective
