,index,crawl_date,domain,url,mime_type_web_server,mime_type_tika,language,content,polarity,subjectivity,polarity_type,subjectivity_type
8345,8507,20200417,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
13416,14047,20200424,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
17505,18993,20200504,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
20131,22429,20200515,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
52209,63986,20200522,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
52211,63990,20200527,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
52214,63993,20200529,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
58995,72960,20200529,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
67010,82223,20200605,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
76130,92498,20200612,app.getresponse.com,https://app.getresponse.com/site2/nicole_464146?u=zcx4N&webforms_id=BTKx2&v=0,text/html,text/html,en,"Email Marketing, Autoresponder, Email Marketing Software - GetResponse Email Marketing, Autoresponder, Email Marketing Software - GetResponse",0.0,0.0,Neutral,Objective
